data_time,eta_seconds,fast_rcnn/cls_accuracy,fast_rcnn/false_negative,fast_rcnn/fg_cls_accuracy,iteration,loss_box_reg,loss_cls,loss_mask,loss_rpn_cls,loss_rpn_loc,lr,mask_rcnn/accuracy,mask_rcnn/false_negative,mask_rcnn/false_positive,rank_data_time,roi_head/num_bg_samples,roi_head/num_fg_samples,rpn/num_neg_anchors,rpn/num_pos_anchors,time,total_loss,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,segm/AP,segm/AP50,segm/AP75,segm/APl,segm/APm,segm/APs
0.010641997999300656,150.39658172003328,0.984375,0.01020408163265306,0.9897959183673469,479,0.10099109634757042,0.042071783915162086,0.09661119058728218,5.743565270677209e-05,0.002602738793939352,0.00025,0.9608496459808413,0.10646176803159359,0.021713857822864786,0.010641997999300656,106.0,22.0,252.0,4.0,0.2184587239994471,0.2492246719484683,,,,,,,,,,,,
,,,,,474,,,,,,,,,,,,,,,,,52.848656294200836,75.1060820367751,58.81188118811881,52.848656294200836,,,34.59028760018859,55.16265912305517,23.86138613861386,38.33483348334833,,
0.00743782449990249,146.46020250017955,0.98828125,0.02150786308973173,0.9784921369102683,499,0.09741542488336563,0.036582253873348236,0.1342262104153633,0.00015477349370485172,0.0026000821962952614,0.00025,0.9426245970772029,0.10019275151961757,0.04291595045645405,0.00743782449990249,105.0,23.0,251.5,4.5,0.19459065149976595,0.2763334156916244,56.08557284299857,75.1060820367751,61.88118811881187,56.08557284299857,,,34.537953795379536,68.05280528052803,21.782178217821784,35.623762376237615,,
0.008680983999965974,142.4148338551504,0.98828125,0.0,1.0,519,0.08851977437734604,0.03611930087208748,0.09310030192136765,9.69907341641374e-05,0.002469841158017516,0.00025,0.9626471544128268,0.09166111509638138,0.025200830998224347,0.008680983999965974,106.5,21.5,252.0,4.0,0.19163100950027,0.25808936715475284,,,,,,,,,,,,
0.00973220650030271,138.66010923496106,0.98828125,0.009615384615384616,0.9903846153846154,539,0.09809597954154015,0.035421958193182945,0.12411895021796227,0.00019400755991227925,0.002466887002810836,0.00025,0.9443922187114506,0.08112850503556396,0.04490740631342956,0.00973220650030271,106.75,21.25,251.5,4.5,0.20377065449974907,0.2588219454046339,,,,,,,,,,,,
,,,,,524,,,,,,,,,,,,,,,,,55.185289957567186,75.1060820367751,55.16265912305517,55.185289957567186,,,34.53559641678454,58.81188118811881,24.09240924092409,35.92409240924092,,
0.007764049999877898,134.56369063513648,0.98828125,0.02299154334038055,0.9770084566596194,559,0.1018529050052166,0.03350227698683739,0.13685374706983566,0.00011877535507665016,0.002370059140957892,0.00025,0.9405539213984914,0.08705100768109032,0.03989193183332663,0.007764049999877898,108.25,19.75,251.5,4.5,0.19339636050017361,0.2663803777686553,,,,,,,,,,,,
,,,,,549,,,,,,,,,,,,,,,,,53.408769448373405,72.98444130127297,59.4059405940594,53.408769448373405,,,30.533946251768036,59.37057991513437,21.287128712871286,33.93429342934294,,
0.008376795000458515,130.78127310027412,0.990234375,0.01,0.99,579,0.09444611892104149,0.03269621729850769,0.1234198734164238,7.721313158981502e-05,0.002133704605512321,0.00025,0.9415765475625466,0.09181467669260973,0.03297525538687856,0.008376795000458515,106.5,21.5,251.5,4.5,0.19808690950048913,0.2539184738234326,,,,,,,,,,,,
,,,,,574,,,,,,,,,,,,,,,,,55.678925035360685,75.1060820367751,61.88118811881187,55.678925035360685,,,36.460788936036465,63.083451202263085,28.71287128712871,39.23132313231323,,
0.009584903999893868,127.0238947248572,0.9921875,0.00980392156862745,0.9901960784313726,599,0.07802390307188034,0.029402739368379116,0.1252184621989727,0.00017460130766266957,0.0023292527766898274,0.00025,0.944975691644439,0.08644963117728512,0.04427435629255947,0.009584903999893868,107.0,21.0,251.5,4.5,0.19857068900046215,0.2382337573581026,52.57001414427156,75.1060820367751,61.88118811881187,52.57001414427156,,,37.258132956152764,67.57425742574257,28.71287128712871,41.25318246110325,,
0.0076291199998195225,123.09460695001235,0.98828125,0.0,1.0,619,0.08212624490261078,0.03222769871354103,0.11151079460978508,6.113150084274821e-05,0.002251329366117716,0.00025,0.950999149659864,0.10564131237662736,0.033832465815273056,0.0076291199998195225,106.25,21.75,251.5,4.5,0.1949799745002565,0.23758667624133523,,,,,,,,,,,,
0.008181585499642097,119.12096470014603,0.98828125,0.021431828545371637,0.9785681714546284,639,0.0713958665728569,0.032473236322402954,0.09585428237915039,0.00012100204912712798,0.0021006751339882612,0.00025,0.9594864298095376,0.09792450915688677,0.027624909285279317,0.008181585499642097,107.0,21.0,251.5,4.5,0.19332680850038741,0.22449230100937712,,,,,,,,,,,,
,,,,,624,,,,,,,,,,,,,,,,,58.180575200377184,77.0862800565771,64.19141914191418,58.180575200377184,,,40.0,61.584158415841586,31.485148514851485,41.042904290429036,,
0.010283504499966512,115.27907635001156,0.9921875,0.0,1.0,659,0.07209421694278717,0.024631837382912636,0.10489051416516304,0.00013745541946263984,0.002109814784489572,0.00025,0.9566745034250634,0.07695626367845515,0.02654819118196601,0.010283504499966512,107.0,21.0,251.5,4.5,0.20424156550006956,0.20694374459708342,,,,,,,,,,,,
,,,,,649,,,,,,,,,,,,,,,,,57.3092880716643,75.1060820367751,61.88118811881187,57.3092880716643,,,39.994599459945995,65.74257425742573,31.485148514851485,41.61746174617462,,
0.009479633999944781,111.37131105001117,0.9921875,0.0,1.0,679,0.06140599027276039,0.02842641994357109,0.11862394213676453,6.741182005498558e-05,0.0020287628285586834,0.00025,0.9450660946196661,0.10169773796194453,0.03673405616823919,0.009479633999944781,108.0,20.0,251.5,4.5,0.19564907749963822,0.21724766842271492,,,,,,,,,,,,
,,,,,674,,,,,,,,,,,,,,,,,60.796793965110794,75.1060820367751,61.88118811881187,60.796793965110794,,,35.83215464403583,55.16265912305517,28.71287128712871,39.65346534653465,,
0.009335014999578561,107.55068279991065,0.9921875,0.022474747474747474,0.9775252525252525,699,0.06503419205546379,0.02299326378852129,0.11556332185864449,5.9535119362408295e-05,0.0019559769425541162,0.00025,0.9471987989170298,0.0788980516715875,0.037954642956101105,0.009335014999578561,106.5,21.5,251.5,4.5,0.19918254450021777,0.20732927903918608,55.785007072135784,72.98444130127297,59.4059405940594,55.785007072135784,,,29.476661951909477,50.919377652050926,21.287128712871286,34.24752475247524,,
0.009428413000023284,103.68910142003188,0.9921875,0.0,1.0,719,0.06743854284286499,0.02630377933382988,0.1041237935423851,0.0001227907087013591,0.0017644150066189468,0.00025,0.9560794698314108,0.0812453367798494,0.019460921967008417,0.009428413000023284,107.5,20.5,251.75,4.25,0.19758165350003765,0.21316062286496162,,,,,,,,,,,,
0.008567643999867869,99.82787174993973,0.9921875,0.0,1.0,739,0.06584382802248001,0.027769011445343494,0.12421482801437378,9.748765296535566e-05,0.0017179237329401076,0.00025,0.9475332225913622,0.08465749826717206,0.03702991741383874,0.008567643999867869,107.0,21.0,251.5,4.5,0.1991841105000276,0.2208915223927761,,,,,,,,,,,,
,,,,,724,,,,,,,,,,,,,,,,,57.92550683639792,77.0862800565771,64.19141914191418,57.92550683639792,,,35.08958038661009,59.618104667609614,21.287128712871286,37.98679867986799,,
0.009614174499802175,95.90546486486346,0.9921875,0.0,1.0,759,0.06736934930086136,0.02328079380095005,0.08976001292467117,0.0001302433229284361,0.0017664110637269914,0.00025,0.9617346938775511,0.07715827580701567,0.022617494265039055,0.009614174499802175,106.5,21.5,252.0,4.0,0.1955389565000587,0.1883181702796719,,,,,,,,,,,,
,,,,,749,,,,,,,,,,,,,,,,,58.892503536067885,75.1060820367751,61.88118811881187,58.892503536067885,,,38.87128712871287,58.81188118811881,48.9108910891089,40.099009900990104,,
0.010242682999432873,91.99823474994446,0.990234375,0.0,1.0,779,0.06558259576559067,0.026421100832521915,0.11071179807186127,7.381424074992537e-05,0.0016901031485758722,0.00025,0.9520151404717732,0.07863399044246219,0.0363819889491918,0.010242682999432873,106.5,21.5,251.75,4.25,0.20052659549992313,0.2047170547866699,,,,,,,,,,,,
,,,,,774,,,,,,,,,,,,,,,,,55.89250353606789,75.1060820367751,61.88118811881187,55.89250353606789,,,38.769448373408764,55.16265912305517,43.23432343234323,42.881188118811885,,
0.00941433700018024,88.06601407511607,0.994140625,0.0,1.0,799,0.06171047315001488,0.02108266018331051,0.11113231256604195,6.643852248089388e-05,0.0016336234984919429,0.00025,0.9531124040052612,0.07725518461748915,0.033189491737005174,0.00941433700018024,107.0,21.0,251.5,4.5,0.1946690345002935,0.19015043387116748,55.15322960867515,75.1060820367751,61.88118811881187,55.15322960867515,,,39.78595002357378,55.16265912305517,43.23432343234323,44.12871287128713,,
0.008260891499958234,84.11922235511611,0.9921875,0.0,1.0,819,0.05792734771966934,0.021463414654135704,0.12362127378582954,5.8062822063220665e-05,0.0017646336928009987,0.00025,0.9453569136255272,0.0786496609644591,0.03761504601840736,0.008260891499958234,107.5,20.5,251.5,4.5,0.1932295160004287,0.22133637966908282,,,,,,,,,,,,
0.008177098499800195,80.22178551517754,0.9921875,0.0,1.0,839,0.06751188263297081,0.023802676238119602,0.0750492513179779,5.3300698709790595e-05,0.001516672782599926,0.00025,0.968648538961039,0.09158647082945938,0.014196530617953437,0.008177098499800195,106.25,21.75,252.0,4.0,0.19836436899959153,0.1727148482323173,,,,,,,,,,,,
,,,,,824,,,,,,,,,,,,,,,,,56.17963224893917,75.1060820367751,61.88118811881187,56.17963224893917,,,42.57425742574257,83.16831683168317,48.9108910891089,44.0,,
0.008200005499475083,76.29683821499839,0.9921875,0.010638297872340425,0.9893617021276595,859,0.0682317242026329,0.020709670148789883,0.08880053088068962,4.084052125108428e-05,0.0016478885663673282,0.00025,0.9616936542956951,0.07944037162912213,0.027510552722188372,0.008200005499475083,107.0,21.0,251.5,4.5,0.19293548549967454,0.19140840796899283,,,,,,,,,,,,
,,,,,849,,,,,,,,,,,,,,,,,57.14992927864214,75.1060820367751,61.88118811881187,57.14992927864214,,,41.62376237623762,58.81188118811881,48.9108910891089,43.15841584158416,,
0.009889356500480062,72.39526985516022,0.99609375,0.0,1.0,879,0.06480066850781441,0.01914497185498476,0.11219178140163422,3.883613862853963e-05,0.0015535970451310277,2.5e-05,0.9503993561710399,0.07220702511702978,0.03403578347417269,0.009889356500480062,107.0,21.0,251.5,4.5,0.2006401705002645,0.19566670201493253,,,,,,,,,,,,
,,,,,874,,,,,,,,,,,,,,,,,54.95049504950495,75.1060820367751,56.15275813295615,54.95049504950495,,,34.93943680082294,58.81188118811881,18.81188118811881,36.3003300330033,,
0.00994300899992595,68.5179920250448,0.9921875,0.009433962264150943,0.9905660377358491,899,0.05251491442322731,0.024044446647167206,0.10096616670489311,7.770765660097823e-05,0.001633457199204713,2.5e-05,0.9589116421644646,0.08608823878779977,0.029884942226640836,0.00994300899992595,107.0,21.0,251.75,4.25,0.20419518800008518,0.17765821103239432,57.02970297029702,75.1060820367751,56.15275813295615,57.02970297029702,,,36.14710042432815,58.81188118811881,44.13012729844413,37.45874587458746,,
0.009095036999951844,64.58939470490805,0.9921875,0.0,1.0,919,0.043787773698568344,0.021959129720926285,0.11114464700222015,4.609353709383868e-05,0.0016051282873377204,2.5e-05,0.9531852076494933,0.0842301734174343,0.03231690492869449,0.009095036999951844,107.25,20.75,251.5,4.5,0.19445644649977112,0.17763539531006245,,,,,,,,,,,,
0.008686130000114645,60.67488593491362,0.9921875,0.02128623188405797,0.978713768115942,939,0.04699268750846386,0.020413709804415703,0.11069668456912041,4.3553229261306114e-05,0.0013427019002847373,2.5e-05,0.9531856645097063,0.09430837798120698,0.028601072015884625,0.008686130000114645,106.75,21.25,251.5,4.5,0.1955295779998778,0.180017947252054,,,,,,,,,,,,
,,,,,924,,,,,,,,,,,,,,,,,57.99151343705798,75.1060820367751,61.88118811881187,57.99151343705798,,,39.49552098066949,56.15275813295615,45.54455445544555,42.881188118811885,,
0.009647024500281987,56.79810660004023,0.994140625,0.0,1.0,959,0.04374965280294418,0.023351838812232018,0.08119113370776176,3.7402656744234264e-05,0.001522230973932892,2.5e-05,0.9671635346685258,0.07727481889170482,0.023358693347504414,0.009647024500281987,106.75,21.25,251.5,4.5,0.2110841719995733,0.16809180347263464,,,,,,,,,,,,
,,,,,949,,,,,,,,,,,,,,,,,59.33804809052333,75.1060820367751,61.88118811881187,59.33804809052333,,,43.78217821782179,83.16831683168317,48.9108910891089,45.20792079207921,,
0.00812135650039636,52.87405734011372,0.9921875,0.0,1.0,979,0.04060781188309193,0.0225213710218668,0.10126017406582832,8.010480087250471e-05,0.001402859517838806,2.5e-05,0.956062030075188,0.08384982974101755,0.028930885097793492,0.00812135650039636,107.75,20.25,251.5,4.5,0.1949840669999503,0.1575149724194489,,,,,,,,,,,,
,,,,,974,,,,,,,,,,,,,,,,,54.625176803394616,75.1060820367751,61.88118811881187,54.625176803394616,,,41.999057048562,81.1881188118812,45.54455445544555,45.20792079207921,,
0.009189806999984285,48.981065250131905,0.9921875,0.0,1.0,999,0.040548091754317284,0.019880827516317368,0.10445744171738625,6.139565084595233e-05,0.0015348258893936872,2.5e-05,0.9551433073229292,0.08058264352418235,0.03221120822471307,0.009189806999984285,106.75,21.25,251.5,4.5,0.19775369449962454,0.16319037060611663,57.99151343705798,75.1060820367751,61.88118811881187,57.99151343705798,,,41.999057048562,81.1881188118812,45.54455445544555,45.20792079207921,,
0.00723143599998366,45.06631913990532,0.9921875,0.0,1.0,1019,0.040583763271570206,0.020991943776607513,0.11132534965872765,6.160022167023271e-05,0.0015281164087355137,2.5e-05,0.949121010504939,0.0773996971608378,0.038970590439717234,0.00723143599998366,106.5,21.5,251.5,4.5,0.1936118619996705,0.17460196062165778,,,,,,,,,,,,
0.007911511000202154,41.158177094921484,0.9921875,0.0,1.0,1039,0.0413501001894474,0.02150601241737604,0.08988571912050247,4.0670282032806426e-05,0.0014688409282825887,2.5e-05,0.9630871396177518,0.07341959223747967,0.018979796324706096,0.007911511000202154,107.25,20.75,251.75,4.25,0.19282029849955507,0.16246451678307494,,,,,,,,,,,,
,,,,,1024,,,,,,,,,,,,,,,,,54.625176803394616,75.1060820367751,61.88118811881187,54.625176803394616,,,39.49552098066949,56.15275813295615,45.54455445544555,42.881188118811885,,
0.008256994500243309,37.23835070492896,0.9921875,0.0,1.0,1059,0.04142308980226517,0.02155180275440216,0.09296735748648643,4.155044553044718e-05,0.0014849703293293715,2.5e-05,0.9586141433317513,0.07539235398189409,0.030103792067773305,0.008256994500243309,106.25,21.75,251.5,4.5,0.19734268550018896,0.15311770450625772,,,,,,,,,,,,
,,,,,1049,,,,,,,,,,,,,,,,,55.85289957567184,75.1060820367751,61.88118811881187,55.85289957567184,,,41.62376237623762,58.81188118811881,48.9108910891089,43.15841584158416,,
0.007902266499968391,33.32170688498536,0.99609375,0.0,1.0,1079,0.04346115328371525,0.01987008936703205,0.10931377485394478,3.715309685503598e-05,0.0016496074385941029,2.5e-05,0.9515798933209647,0.07882401544113309,0.03384408209247502,0.007902266499968391,106.0,22.0,251.5,4.5,0.19326390850028474,0.18049910374975298,,,,,,,,,,,,
,,,,,1074,,,,,,,,,,,,,,,,,55.85289957567184,75.1060820367751,61.88118811881187,55.85289957567184,,,44.05940594059406,83.16831683168317,48.9108910891089,45.48514851485148,,
0.008732957499432814,29.437104449948492,0.9921875,0.0,1.0,1099,0.03958901762962341,0.02483987621963024,0.11477932333946228,3.940791430068202e-05,0.001400505832862109,2.5e-05,0.948326830732293,0.07548144672861673,0.03402667936835631,0.008732957499432814,107.25,20.75,251.5,4.5,0.1986699814997337,0.1603439105920188,55.85289957567184,75.1060820367751,61.88118811881187,55.85289957567184,,,44.05940594059406,83.16831683168317,48.9108910891089,45.48514851485148,,
0.009660410999913438,25.543626290045722,0.9921875,0.0,1.0,1119,0.04229733534157276,0.020187677815556526,0.10794024914503098,4.1252402297686785e-05,0.0013460277114063501,2.5e-05,0.9530946307094266,0.07543362619183994,0.032212681733835985,0.009660410999913438,106.5,21.5,251.5,4.5,0.20875181049996172,0.16568606427699706,,,,,,,,,,,,
0.010603240999898844,21.627426590043797,0.994140625,0.0,1.0,1139,0.04126870818436146,0.01830853335559368,0.07659120857715607,5.012548353988677e-05,0.0014787046238780022,2.5000000000000006e-06,0.9669466635338346,0.0853685913995246,0.023752639717469798,0.010603240999898844,106.0,22.0,251.5,4.5,0.2212205890000405,0.14102203904622002,,,,,,,,,,,,
